α,β,acc,rec,prec,method_name,size,percentage_of_known_labels,balanced,noise,trial,ratio
0.3,0.1,88.7987,86.64773,82.9848,maximum,700,0.12,TRUE,0,1,3.5
0.2,0.0,84.74026,73.48485,87.82236,standard,700,0.12,TRUE,0,1,3.5
0.9,0.0,52.88961,63.06818,65.93742,p0.9,700,0.12,TRUE,0,1,3.5
0.3,0.1,93.27731,91.07843,90.03133,geometric,700,0.15,TRUE,0,1,3.5
0.3,0.1,90.42017,89.41176,85.55703,arithmetic,700,0.15,TRUE,0,1,3.5
0.3,0.1,89.7479,90.0,84.80653,harmonic,700,0.15,TRUE,0,1,3.5
0.3,0.1,90.92437,89.41176,86.27204,L^2,700,0.15,TRUE,0,1,3.5
0.3,0.1,91.2605,90.19608,86.87972,maximum,700,0.15,TRUE,0,1,3.5
0.2,0.0,85.21008,74.80392,88.72841,standard,700,0.15,TRUE,0,1,3.5
0.8,0.0,58.44538,66.76471,66.51099,p0.9,700,0.15,TRUE,0,1,3.5
0.3,0.1,91.2892,89.22764,86.59715,geometric,700,0.18,TRUE,0,1,3.5
0.3,0.1,86.58537,86.58537,81.59671,arithmetic,700,0.18,TRUE,0,1,3.5
0.3,0.1,83.97213,87.29675,80.98646,harmonic,700,0.18,TRUE,0,1,3.5
0.3,0.1,87.28223,86.48374,81.83794,L^2,700,0.18,TRUE,0,1,3.5
0.3,0.1,87.80488,87.70325,82.69377,maximum,700,0.18,TRUE,0,1,3.5
0.2,0.0,82.40418,67.47967,84.31304,standard,700,0.18,TRUE,0,1,3.5
0.7,0.0,56.0453,63.21138,63.82969,p0.9,700,0.18,TRUE,0,1,3.5
0.3,0.1,93.49005,91.77215,89.58613,geometric,700,0.21,TRUE,0,1,3.5
0.3,0.1,90.59675,90.29536,85.63066,arithmetic,700,0.21,TRUE,0,1,3.5
0.3,0.1,88.42676,88.92405,83.25291,harmonic,700,0.21,TRUE,0,1,3.5
0.3,0.1,91.68174,90.7173,86.9749,L^2,700,0.21,TRUE,0,1,3.5
0.3,0.1,92.22423,91.13924,87.77909,maximum,700,0.21,TRUE,0,1,3.5
0.1,0.0,88.0651,77.74262,91.22208,standard,700,0.21,TRUE,0,1,3.5
0.8,0.0,58.88788,65.82278,65.91074,p0.9,700,0.21,TRUE,0,1,3.5
0.3,0.1,86.01824,82.00355,80.63938,geometric,700,0.06,TRUE,0,2,3.5
0.3,0.1,82.37082,82.44681,77.87879,arithmetic,700,0.06,TRUE,0,2,3.5
0.4,0.55,67.62918,76.8617,68.69146,harmonic,700,0.06,TRUE,0,2,3.5
0.3,0.1,84.19453,82.53546,79.11294,L^2,700,0.06,TRUE,0,2,3.5
0.3,0.1,84.80243,83.86525,79.88226,maximum,700,0.06,TRUE,0,2,3.5
0.8,0.0,62.61398,40.78014,85.7739,standard,700,0.06,TRUE,0,2,3.5
0.9,0.0,46.94529,57.44681,61.32408,p0.9,700,0.06,TRUE,0,2,3.5
0.3,0.1,86.18524,83.79121,80.80891,geometric,700,0.09,TRUE,0,2,3.5
0.3,0.1,83.04553,83.33333,77.89425,arithmetic,700,0.09,TRUE,0,2,3.5
0.3,0.25,67.18995,75.0,69.88383,harmonic,700,0.09,TRUE,0,2,3.5
0.3,0.1,83.3595,83.51648,78.13379,L^2,700,0.09,TRUE,0,2,3.5
0.3,0.1,84.30141,84.52381,79.05765,maximum,700,0.09,TRUE,0,2,3.5
0.4,0.0,77.08006,61.90476,81.68215,standard,700,0.09,TRUE,0,2,3.5
0.9,0.0,48.48509,59.06593,64.21562,p0.9,700,0.09,TRUE,0,2,3.5
0.3,0.1,88.31169,88.06818,83.07055,geometric,700,0.12,TRUE,0,2,3.5
0.3,0.1,86.2013,86.74242,81.02535,arithmetic,700,0.12,TRUE,0,2,3.5
0.3,0.25,61.2013,73.20076,71.59259,harmonic,700,0.12,TRUE,0,2,3.5
0.3,0.1,87.01299,86.93182,81.62152,L^2,700,0.12,TRUE,0,2,3.5
0.3,0.1,87.01299,87.5,81.82625,maximum,700,0.12,TRUE,0,2,3.5
0.4,0.0,79.38312,63.73106,85.816,standard,700,0.12,TRUE,0,2,3.5
0.7,0.0,54.51299,62.87879,62.99227,p0.9,700,0.12,TRUE,0,2,3.5
0.3,0.1,92.10084,90.09804,88.02514,geometric,700,0.15,TRUE,0,2,3.5
0.3,0.1,90.7563,90.98039,86.24235,arithmetic,700,0.15,TRUE,0,2,3.5
0.3,0.25,70.08403,80.0,75.64306,harmonic,700,0.15,TRUE,0,2,3.5
0.3,0.1,91.42857,91.17647,87.04449,L^2,700,0.15,TRUE,0,2,3.5
0.3,0.1,91.93277,91.56863,87.62187,maximum,700,0.15,TRUE,0,2,3.5
0.4,0.0,81.68067,66.76471,89.95949,standard,700,0.15,TRUE,0,2,3.5
0.9,0.0,52.39496,63.72549,67.28281,p0.9,700,0.15,TRUE,0,2,3.5
0.3,0.1,92.33449,89.8374,87.65953,geometric,700,0.18,TRUE,0,2,3.5
0.3,0.1,90.06969,89.63415,84.99072,arithmetic,700,0.18,TRUE,0,2,3.5
0.3,0.1,85.01742,87.60163,80.86443,harmonic,700,0.18,TRUE,0,2,3.5
0.3,0.1,91.2892,90.54878,86.43588,L^2,700,0.18,TRUE,0,2,3.5
0.3,0.1,92.16028,91.97154,87.49486,maximum,700,0.18,TRUE,0,2,3.5
0.1,0.0,85.54007,75.50813,85.55834,standard,700,0.18,TRUE,0,2,3.5
0.8,0.0,52.56098,61.28049,63.8311,p0.9,700,0.18,TRUE,0,2,3.5
0.3,0.1,94.39421,93.24895,90.76617,geometric,700,0.21,TRUE,0,2,3.5
0.3,0.1,92.0434,92.72152,87.66925,arithmetic,700,0.21,TRUE,0,2,3.5
0.3,0.1,89.15009,91.03376,84.60554,harmonic,700,0.21,TRUE,0,2,3.5
0.3,0.1,92.76673,92.93249,88.54604,L^2,700,0.21,TRUE,0,2,3.5
0.3,0.1,93.30922,93.24895,89.2508,maximum,700,0.21,TRUE,0,2,3.5
0.2,0.0,86.25678,75.63291,91.28462,standard,700,0.21,TRUE,0,2,3.5
0.8,0.0,59.06872,68.03797,65.93622,p0.9,700,0.21,TRUE,0,2,3.5
0.3,0.1,70.36474,72.16312,70.56068,geometric,700,0.06,TRUE,0,3,3.5
0.3,0.1,83.7386,83.42199,78.24674,arithmetic,700,0.06,TRUE,0,3,3.5
0.3,0.25,58.66261,67.81915,66.38561,harmonic,700,0.06,TRUE,0,3,3.5
0.3,0.1,85.71429,83.06738,80.095,L^2,700,0.06,TRUE,0,3,3.5
0.3,0.1,86.77812,84.57447,81.07012,maximum,700,0.06,TRUE,0,3,3.5
0.5,0.0,72.18845,55.93972,77.01966,standard,700,0.06,TRUE,0,3,3.5
0.9,0.0,45.12158,54.25532,59.7709,p0.9,700,0.06,TRUE,0,3,3.5
0.4,0.1,89.9529,81.77656,87.49614,geometric,700,0.09,TRUE,0,3,3.5
0.3,0.1,85.87127,86.35531,80.706,arithmetic,700,0.09,TRUE,0,3,3.5
0.4,0.55,64.67818,70.6044,65.10361,harmonic,700,0.09,TRUE,0,3,3.5
0.3,0.1,86.81319,86.81319,81.41316,L^2,700,0.09,TRUE,0,3,3.5
0.3,0.1,87.7551,87.91209,82.5955,maximum,700,0.09,TRUE,0,3,3.5
0.3,0.0,81.1617,67.67399,86.18667,standard,700,0.09,TRUE,0,3,3.5
0.9,0.0,48.95604,59.43223,65.86422,p0.9,700,0.09,TRUE,0,3,3.5
0.3,0.1,91.07143,86.83712,86.21357,geometric,700,0.12,TRUE,0,3,3.5
0.3,0.1,89.44805,87.31061,83.86305,arithmetic,700,0.12,TRUE,0,3,3.5
0.3,0.25,69.64286,77.17803,72.6682,harmonic,700,0.12,TRUE,0,3,3.5
0.3,0.1,90.25974,87.78409,85.01694,L^2,700,0.12,TRUE,0,3,3.5
0.3,0.1,91.07143,88.92045,86.32158,maximum,700,0.12,TRUE,0,3,3.5
0.3,0.0,82.30519,69.22348,85.0485,standard,700,0.12,TRUE,0,3,3.5
0.9,0.0,49.96753,60.70076,66.50445,p0.9,700,0.12,TRUE,0,3,3.5
0.3,0.1,91.2605,89.60784,86.46291,geometric,700,0.15,TRUE,0,3,3.5
0.3,0.1,86.89076,87.54902,81.63654,arithmetic,700,0.15,TRUE,0,3,3.5
0.3,0.25,69.07563,77.64706,72.40406,harmonic,700,0.15,TRUE,0,3,3.5
0.3,0.1,88.90756,88.82353,83.54802,L^2,700,0.15,TRUE,0,3,3.5
0.3,0.1,88.23529,88.43137,82.93672,maximum,700,0.15,TRUE,0,3,3.5
0.2,0.0,83.02521,70.29412,86.42745,standard,700,0.15,TRUE,0,3,3.5
0.8,0.0,54.07563,62.45098,63.2187,p0.9,700,0.15,TRUE,0,3,3.5
0.3,0.1,93.72822,91.15854,90.04523,geometric,700,0.18,TRUE,0,3,3.5
0.3,0.1,92.50871,90.85366,87.89872,arithmetic,700,0.18,TRUE,0,3,3.5
0.3,0.1,87.63066,88.92276,83.09302,harmonic,700,0.18,TRUE,0,3,3.5
0.3,0.1,93.20557,91.05691,89.00522,L^2,700,0.18,TRUE,0,3,3.5
0.3,0.1,93.90244,92.68293,90.03885,maximum,700,0.18,TRUE,0,3,3.5
0.1,0.0,86.23693,75.30488,86.92948,standard,700,0.18,TRUE,0,3,3.5
0.9,0.0,53.78049,63.71951,66.2903,p0.9,700,0.18,TRUE,0,3,3.5
0.3,0.1,95.29837,92.827,92.26074,geometric,700,0.21,TRUE,0,3,3.5
0.3,0.1,93.12839,91.87764,88.5231,arithmetic,700,0.21,TRUE,0,3,3.5
0.3,0.1,94.21338,92.72152,90.13565,harmonic,700,0.21,TRUE,0,3,3.5
0.3,0.1,93.67089,91.77215,89.33639,L^2,700,0.21,TRUE,0,3,3.5
0.3,0.1,94.03255,92.19409,89.80045,maximum,700,0.21,TRUE,0,3,3.5
0.2,0.0,86.07595,73.94515,88.19537,standard,700,0.21,TRUE,0,3,3.5
0.7,0.0,61.2387,67.93249,65.2755,p0.9,700,0.21,TRUE,0,3,3.5
0.3,0.1,84.80243,81.11702,79.2636,geometric,700,0.06,TRUE,0,4,3.5
0.3,0.1,86.17021,82.44681,81.5081,arithmetic,700,0.06,TRUE,0,4,3.5
0.3,0.25,67.4772,73.58156,67.07365,harmonic,700,0.06,TRUE,0,4,3.5
0.3,0.1,86.77812,83.24468,82.46485,L^2,700,0.06,TRUE,0,4,3.5
0.3,0.1,88.1459,84.57447,84.1669,maximum,700,0.06,TRUE,0,4,3.5
0.5,0.0,75.07599,59.48582,84.43054,standard,700,0.06,TRUE,0,4,3.5
0.9,0.0,48.31307,56.91489,62.23394,p0.9,700,0.06,TRUE,0,4,3.5
0.4,0.1,88.06907,85.71429,82.39187,geometric,700,0.09,TRUE,0,4,3.5
0.3,0.1,82.10361,83.05861,77.12843,arithmetic,700,0.09,TRUE,0,4,3.5
0.3,0.4,66.56201,74.2674,68.60634,harmonic,700,0.09,TRUE,0,4,3.5
0.3,0.1,84.30141,84.34066,78.72263,L^2,700,0.09,TRUE,0,4,3.5
0.3,0.1,83.83046,84.43223,78.66107,maximum,700,0.09,TRUE,0,4,3.5
0.2,0.0,78.80691,65.93407,79.34309,standard,700,0.09,TRUE,0,4,3.5
0.9,0.0,47.2292,57.87546,65.20303,p0.9,700,0.09,TRUE,0,4,3.5
0.3,0.1,92.20779,89.10985,88.08018,geometric,700,0.12,TRUE,0,4,3.5
0.3,0.1,92.53247,91.38258,88.08199,arithmetic,700,0.12,TRUE,0,4,3.5
0.3,0.25,69.80519,77.46212,72.48673,harmonic,700,0.12,TRUE,0,4,3.5
0.3,0.1,92.69481,91.76136,88.33407,L^2,700,0.12,TRUE,0,4,3.5
0.3,0.1,93.34416,92.70833,89.33065,maximum,700,0.12,TRUE,0,4,3.5
0.3,0.0,82.79221,70.64394,88.67748,standard,700,0.12,TRUE,0,4,3.5
0.9,0.0,53.86364,64.10985,67.96783,p0.9,700,0.12,TRUE,0,4,3.5
0.3,0.1,91.76471,89.11765,87.90172,geometric,700,0.15,TRUE,0,4,3.5
0.3,0.1,92.10084,90.0,88.00764,arithmetic,700,0.15,TRUE,0,4,3.5
0.3,0.1,91.2605,89.70588,86.40519,harmonic,700,0.15,TRUE,0,4,3.5
0.3,0.1,91.93277,88.72549,87.8976,L^2,700,0.15,TRUE,0,4,3.5
0.3,0.1,92.94118,90.4902,89.1835,maximum,700,0.15,TRUE,0,4,3.5
0.2,0.0,84.36975,71.96078,87.64076,standard,700,0.15,TRUE,0,4,3.5
0.7,0.0,58.27731,65.4902,63.43993,p0.9,700,0.15,TRUE,0,4,3.5
0.3,0.1,95.12195,91.36179,93.57346,geometric,700,0.18,TRUE,0,4,3.5
0.3,0.1,91.98606,90.34553,87.61558,arithmetic,700,0.18,TRUE,0,4,3.5
0.3,0.1,89.19861,88.61789,83.91626,harmonic,700,0.18,TRUE,0,4,3.5
0.3,0.1,92.33449,90.54878,88.14165,L^2,700,0.18,TRUE,0,4,3.5
0.3,0.1,92.68293,90.54878,88.41461,maximum,700,0.18,TRUE,0,4,3.5
0.2,0.0,85.36585,74.5935,88.32355,standard,700,0.18,TRUE,0,4,3.5
0.7,0.0,55.87108,63.21138,62.65656,p0.9,700,0.18,TRUE,0,4,3.5
0.3,0.1,91.5009,88.08017,86.08373,geometric,700,0.21,TRUE,0,4,3.5
0.3,0.1,90.59675,87.76371,84.76934,arithmetic,700,0.21,TRUE,0,4,3.5
0.3,0.1,85.53345,85.44304,80.15262,harmonic,700,0.21,TRUE,0,4,3.5
0.3,0.1,91.32007,87.34177,85.68649,L^2,700,0.21,TRUE,0,4,3.5
0.3,0.1,92.0434,88.60759,86.78077,maximum,700,0.21,TRUE,0,4,3.5
0.1,0.0,84.99096,72.04641,86.51502,standard,700,0.21,TRUE,0,4,3.5
0.7,0.0,55.63291,61.60338,62.92709,p0.9,700,0.21,TRUE,0,4,3.5
0.7,0.1,87.38602,81.11702,81.60931,geometric,700,0.06,TRUE,0,5,3.5
0.3,0.1,83.1307,80.58511,76.52832,arithmetic,700,0.06,TRUE,0,5,3.5
0.4,0.55,78.7234,77.30496,72.90131,harmonic,700,0.06,TRUE,0,5,3.5
0.3,0.1,83.7386,79.96454,76.71216,L^2,700,0.06,TRUE,0,5,3.5
0.3,0.1,85.10638,81.20567,78.13451,maximum,700,0.06,TRUE,0,5,3.5
0.2,0.0,75.68389,62.41135,70.41417,standard,700,0.06,TRUE,0,5,3.5
0.9,0.0,47.40122,55.76241,61.54557,p0.9,700,0.06,TRUE,0,5,3.5
0.3,0.1,87.28414,84.98168,81.36374,geometric,700,0.09,TRUE,0,5,3.5
0.3,0.1,86.18524,82.32601,79.61365,arithmetic,700,0.09,TRUE,0,5,3.5
0.3,0.1,82.10361,80.86081,75.76104,harmonic,700,0.09,TRUE,0,5,3.5
0.3,0.1,86.81319,82.14286,80.09261,L^2,700,0.09,TRUE,0,5,3.5
0.3,0.1,88.22606,84.15751,81.92285,maximum,700,0.09,TRUE,0,5,3.5
0.1,0.0,79.59184,67.67399,76.69429,standard,700,0.09,TRUE,0,5,3.5
0.7,0.0,53.82261,61.35531,60.34664,p0.9,700,0.09,TRUE,0,5,3.5
0.3,0.1,90.25974,87.21591,85.16205,geometric,700,0.12,TRUE,0,5,3.5
0.3,0.1,88.96104,87.02652,83.36825,arithmetic,700,0.12,TRUE,0,5,3.5
0.3,0.25,71.59091,78.40909,74.36962,harmonic,700,0.12,TRUE,0,5,3.5
0.3,0.1,90.0974,87.5,84.64288,L^2,700,0.12,TRUE,0,5,3.5
0.3,0.1,90.58442,87.97348,85.26212,maximum,700,0.12,TRUE,0,5,3.5
0.1,0.0,85.38961,74.33712,83.89785,standard,700,0.12,TRUE,0,5,3.5
0.8,0.0,56.2987,63.16288,64.45752,p0.9,700,0.12,TRUE,0,5,3.5
0.3,0.1,94.11765,90.88235,91.24683,geometric,700,0.15,TRUE,0,5,3.5
0.3,0.1,94.11765,92.15686,90.69036,arithmetic,700,0.15,TRUE,0,5,3.5
0.3,0.1,92.60504,90.58824,88.30085,harmonic,700,0.15,TRUE,0,5,3.5
0.3,0.1,94.45378,92.45098,91.19029,L^2,700,0.15,TRUE,0,5,3.5
0.3,0.1,95.46218,93.23529,93.06281,maximum,700,0.15,TRUE,0,5,3.5
0.2,0.0,84.53782,72.7451,85.51567,standard,700,0.15,TRUE,0,5,3.5
0.8,0.0,60.79832,67.15686,64.39015,p0.9,700,0.15,TRUE,0,5,3.5
0.3,0.1,94.07666,90.65041,91.16015,geometric,700,0.18,TRUE,0,5,3.5
0.3,0.1,93.72822,91.86992,89.7739,arithmetic,700,0.18,TRUE,0,5,3.5
0.3,0.1,89.37282,90.44715,84.7782,harmonic,700,0.18,TRUE,0,5,3.5
0.3,0.1,94.07666,91.15854,90.76334,L^2,700,0.18,TRUE,0,5,3.5
0.3,0.1,94.25087,91.26016,91.27299,maximum,700,0.18,TRUE,0,5,3.5
0.2,0.0,86.23693,74.39024,86.51203,standard,700,0.18,TRUE,0,5,3.5
0.8,0.0,60.05226,67.5813,66.39638,p0.9,700,0.18,TRUE,0,5,3.5
0.3,0.1,92.94756,90.7173,88.45496,geometric,700,0.21,TRUE,0,5,3.5
0.3,0.1,90.23508,89.45148,84.96627,arithmetic,700,0.21,TRUE,0,5,3.5
0.3,0.1,85.17179,88.29114,81.75691,harmonic,700,0.21,TRUE,0,5,3.5
0.3,0.1,91.32007,89.87342,86.22748,L^2,700,0.21,TRUE,0,5,3.5
0.3,0.1,91.13924,90.08439,86.00903,maximum,700,0.21,TRUE,0,5,3.5
0.1,0.0,87.5226,76.47679,90.39953,standard,700,0.21,TRUE,0,5,3.5
0.8,0.0,57.98373,64.76793,66.02922,p0.9,700,0.21,TRUE,0,5,3.5
0.3,0.25,79.33131,77.12766,73.62719,geometric,700,0.06,TRUE,0,6,3.5
0.3,0.1,83.1307,81.47163,77.09394,arithmetic,700,0.06,TRUE,0,6,3.5
0.3,0.55,62.31003,70.47872,65.69613,harmonic,700,0.06,TRUE,0,6,3.5
0.3,0.1,86.32219,83.86525,80.58958,L^2,700,0.06,TRUE,0,6,3.5
0.3,0.1,87.23404,85.10638,81.79858,maximum,700,0.06,TRUE,0,6,3.5
0.7,0.0,70.21277,50.35461,85.092,standard,700,0.06,TRUE,0,6,3.5
0.9,0.0,43.60182,51.95035,57.54667,p0.9,700,0.06,TRUE,0,6,3.5
0.3,0.1,89.32496,88.27839,84.47277,geometric,700,0.09,TRUE,0,6,3.5
0.3,0.1,88.22606,88.18681,82.97603,arithmetic,700,0.09,TRUE,0,6,3.5
0.3,0.1,78.17896,83.33333,76.31628,harmonic,700,0.09,TRUE,0,6,3.5
0.3,0.1,89.32496,89.10256,84.2695,L^2,700,0.09,TRUE,0,6,3.5
0.3,0.1,90.26688,90.47619,85.40919,maximum,700,0.09,TRUE,0,6,3.5
0.3,0.0,81.78964,69.04762,84.73154,standard,700,0.09,TRUE,0,6,3.5
0.9,0.0,49.89796,60.80586,66.56588,p0.9,700,0.09,TRUE,0,6,3.5
0.3,0.1,92.85714,91.28788,88.82431,geometric,700,0.12,TRUE,0,6,3.5
0.3,0.1,91.23377,90.81439,86.53731,arithmetic,700,0.12,TRUE,0,6,3.5
0.3,0.25,69.80519,78.59848,72.86443,harmonic,700,0.12,TRUE,0,6,3.5
0.3,0.1,92.04545,91.38258,87.71395,L^2,700,0.12,TRUE,0,6,3.5
0.3,0.1,92.37013,91.76136,88.10092,maximum,700,0.12,TRUE,0,6,3.5
0.2,0.0,82.30519,69.79167,84.82896,standard,700,0.12,TRUE,0,6,3.5
0.9,0.0,48.18182,59.84848,65.58904,p0.9,700,0.12,TRUE,0,6,3.5
0.3,0.1,93.10924,91.07843,89.68228,geometric,700,0.15,TRUE,0,6,3.5
0.3,0.1,91.2605,89.31373,86.758,arithmetic,700,0.15,TRUE,0,6,3.5
0.3,0.1,89.7479,89.60784,85.08208,harmonic,700,0.15,TRUE,0,6,3.5
0.3,0.1,91.93277,90.29412,87.5768,L^2,700,0.15,TRUE,0,6,3.5
0.3,0.1,92.43697,91.07843,88.13559,maximum,700,0.15,TRUE,0,6,3.5
0.1,0.0,84.87395,72.54902,84.32672,standard,700,0.15,TRUE,0,6,3.5
0.8,0.0,56.42857,65.78431,64.16268,p0.9,700,0.15,TRUE,0,6,3.5
0.3,0.1,94.07666,92.78455,91.12594,geometric,700,0.18,TRUE,0,6,3.5
0.3,0.1,92.50871,92.37805,88.31215,arithmetic,700,0.18,TRUE,0,6,3.5
0.3,0.25,75.43554,82.72358,76.38597,harmonic,700,0.18,TRUE,0,6,3.5
0.3,0.1,92.85714,92.78455,88.80608,L^2,700,0.18,TRUE,0,6,3.5
0.3,0.1,93.03136,92.88618,89.0505,maximum,700,0.18,TRUE,0,6,3.5
0.2,0.0,85.71429,74.49187,90.34299,standard,700,0.18,TRUE,0,6,3.5
0.7,0.0,55.0,63.10976,63.6149,p0.9,700,0.18,TRUE,0,6,3.5
0.3,0.1,95.4792,94.83122,92.2193,geometric,700,0.21,TRUE,0,6,3.5
0.3,0.1,94.03255,93.67089,90.03944,arithmetic,700,0.21,TRUE,0,6,3.5
0.3,0.1,92.76673,93.24895,88.42964,harmonic,700,0.21,TRUE,0,6,3.5
0.3,0.1,94.93671,94.62025,91.2621,L^2,700,0.21,TRUE,0,6,3.5
0.3,0.1,95.4792,94.83122,92.12655,maximum,700,0.21,TRUE,0,6,3.5
0.2,0.0,87.88427,76.68776,91.89758,standard,700,0.21,TRUE,0,6,3.5
0.8,0.0,61.96203,68.88186,68.20714,p0.9,700,0.21,TRUE,0,6,3.5
0.7,0.25,74.01216,76.95035,71.65121,geometric,700,0.06,TRUE,0,7,3.5
0.3,0.1,83.1307,82.62411,78.37734,arithmetic,700,0.06,TRUE,0,7,3.5
0.4,0.4,67.62918,73.93617,66.96699,harmonic,700,0.06,TRUE,0,7,3.5
0.3,0.1,84.49848,83.86525,79.47138,L^2,700,0.06,TRUE,0,7,3.5
0.3,0.1,85.71429,85.28369,80.72494,maximum,700,0.06,TRUE,0,7,3.5
0.4,0.0,77.65957,63.47518,77.71058,standard,700,0.06,TRUE,0,7,3.5
0.9,0.0,49.68085,59.39716,63.45503,p0.9,700,0.06,TRUE,0,7,3.5
0.3,0.1,81.47567,81.31868,77.00617,geometric,700,0.09,TRUE,0,7,3.5
0.3,0.1,84.61538,82.32601,78.47998,arithmetic,700,0.09,TRUE,0,7,3.5
0.3,0.25,62.79435,71.15385,68.81962,harmonic,700,0.09,TRUE,0,7,3.5
0.3,0.1,86.02826,82.87546,79.91969,L^2,700,0.09,TRUE,0,7,3.5
0.3,0.1,86.81319,83.97436,80.93187,maximum,700,0.09,TRUE,0,7,3.5
0.4,0.0,78.33595,62.72894,84.43802,standard,700,0.09,TRUE,0,7,3.5
0.9,0.0,48.48509,58.42491,65.1508,p0.9,700,0.09,TRUE,0,7,3.5
0.4,0.1,88.31169,87.31061,82.84485,geometric,700,0.12,TRUE,0,7,3.5
0.3,0.1,88.47403,86.83712,83.0376,arithmetic,700,0.12,TRUE,0,7,3.5
0.3,0.25,69.64286,77.17803,73.03255,harmonic,700,0.12,TRUE,0,7,3.5
0.3,0.1,89.12338,86.93182,83.684,L^2,700,0.12,TRUE,0,7,3.5
0.3,0.1,89.93506,87.4053,84.52601,maximum,700,0.12,TRUE,0,7,3.5
0.4,0.0,80.35714,65.5303,86.76109,standard,700,0.12,TRUE,0,7,3.5
0.9,0.0,49.64286,61.07955,66.44176,p0.9,700,0.12,TRUE,0,7,3.5
0.3,0.1,91.09244,88.62745,85.99385,geometric,700,0.15,TRUE,0,7,3.5
0.3,0.1,89.2437,87.54902,83.7999,arithmetic,700,0.15,TRUE,0,7,3.5
0.3,0.1,86.89076,88.62745,82.83069,harmonic,700,0.15,TRUE,0,7,3.5
0.3,0.1,90.08403,87.54902,84.60856,L^2,700,0.15,TRUE,0,7,3.5
0.3,0.1,90.2521,87.7451,84.73891,maximum,700,0.15,TRUE,0,7,3.5
0.2,0.0,84.53782,72.54902,88.01859,standard,700,0.15,TRUE,0,7,3.5
0.8,0.0,57.60504,65.78431,66.33267,p0.9,700,0.15,TRUE,0,7,3.5
0.3,0.1,92.68293,89.53252,88.92173,geometric,700,0.18,TRUE,0,7,3.5
0.3,0.1,91.63763,88.82114,87.23945,arithmetic,700,0.18,TRUE,0,7,3.5
0.3,0.1,91.46341,90.44715,87.18194,harmonic,700,0.18,TRUE,0,7,3.5
0.3,0.1,91.98606,89.12602,87.72412,L^2,700,0.18,TRUE,0,7,3.5
0.3,0.1,91.98606,88.82114,87.6987,maximum,700,0.18,TRUE,0,7,3.5
0.3,0.0,83.79791,71.64634,90.3452,standard,700,0.18,TRUE,0,7,3.5
0.8,0.0,59.3554,65.75203,65.07877,p0.9,700,0.18,TRUE,0,7,3.5
0.3,0.1,92.94756,90.92827,88.40564,geometric,700,0.21,TRUE,0,7,3.5
0.3,0.1,91.32007,90.40084,86.21418,arithmetic,700,0.21,TRUE,0,7,3.5
0.3,0.1,86.43761,88.29114,81.92544,harmonic,700,0.21,TRUE,0,7,3.5
0.3,0.1,92.0434,90.50633,87.10876,L^2,700,0.21,TRUE,0,7,3.5
